timestamp,evento
12843267,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12843267,Importatore 25 ha importato
12848973,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12850300,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12850300,Importatore 19 ha importato
12854772,Consumatore con id 12 ha acquistato da 37
12856662,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12857979,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12857979,Importatore 25 ha importato
12860678,Consumatore con id 10 ha acquistato da 40
12862557,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12864169,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12864169,Importatore 22 ha importato
12867544,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12869338,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12869338,Importatore 22 ha importato
12873712,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12874822,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12874822,Importatore 23 ha importato
12876331,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12877752,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12877752,Importatore 19 ha importato
12880445,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12882136,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12882136,Importatore 23 ha importato
12887035,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12888563,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12888563,Importatore 26 ha importato
12891124,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12893102,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12893102,Importatore 20 ha importato
12895298,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12896250,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12896250,Importatore 22 ha importato
12898542,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12899619,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12899619,Importatore 19 ha importato
12903783,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12904913,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12904913,Importatore 22 ha importato
12907575,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12909222,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12909222,Importatore 26 ha importato
12914083,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12915645,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12915645,Importatore 19 ha importato
12919367,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12920393,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12920393,Importatore 26 ha importato
12925415,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12926475,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12926475,Importatore 21 ha importato
12932982,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12934642,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12934642,Importatore 26 ha importato
12940057,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12941212,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12941212,Importatore 20 ha importato
12944716,Consumatore con id 13 ha acquistato da 39
12947124,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12948528,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12948528,Importatore 18 ha importato
12950876,Consumatore con id 14 ha acquistato da 38
12952897,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12953963,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12953963,Importatore 19 ha importato
12956178,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12958135,Importatore 24 ha importato
12958135,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12960244,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12961999,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12961999,Importatore 19 ha importato
12965495,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12966507,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12966507,Importatore 24 ha importato
12971717,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12972766,Importatore 22 ha importato
12972766,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12977311,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12978800,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12978800,Importatore 18 ha importato
12979155,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12980337,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12980337,Importatore 22 ha importato
12986861,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12989011,Importatore 25 ha importato
12989011,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12989940,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12992126,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12992126,Importatore 24 ha importato
12992691,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12994087,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12994087,Importatore 23 ha importato
12997243,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
12998118,Importatore 24 ha importato
12998118,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
12999801,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13001275,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13001275,Importatore 23 ha importato
13002648,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13003525,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13003525,Importatore 21 ha importato
13008596,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13010275,Importatore 18 ha importato
13010275,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13011784,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13013112,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13013112,Importatore 19 ha importato
13017799,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13018906,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13018906,Importatore 20 ha importato
13024518,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13025388,Importatore 18 ha importato
13025388,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13030786,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13031967,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13031967,Importatore 20 ha importato
13035091,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13037349,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13037349,Importatore 24 ha importato
13041243,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13042290,Importatore 24 ha importato
13042290,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13043309,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13044251,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13044251,Importatore 18 ha importato
13050647,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13050671,Consumatore con id 8 ha acquistato da 36
13052321,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13052321,Importatore 24 ha importato
13056297,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13057948,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13057948,Importatore 21 ha importato
13061052,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13062216,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13062216,Importatore 18 ha importato
13065391,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13066859,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13066859,Importatore 26 ha importato
13072538,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13073665,Importatore 20 ha importato
13073665,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13074768,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13076049,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13076049,Importatore 21 ha importato
13078790,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13080449,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13080449,Importatore 22 ha importato
13082836,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13084014,Importatore 20 ha importato
13084014,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13089633,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13090642,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13090642,Importatore 23 ha importato
13091638,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13092594,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13092594,Importatore 19 ha importato
13095108,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13096399,Importatore 21 ha importato
13096399,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13098890,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13100352,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13100352,Importatore 24 ha importato
13106282,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13107964,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13107964,Importatore 26 ha importato
13109189,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13110438,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13110438,Importatore 25 ha importato
13111212,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13112321,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13112321,Importatore 23 ha importato
13116351,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13117517,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13117517,Importatore 20 ha importato
13121699,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13123759,Importatore 26 ha importato
13123759,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13127406,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13128851,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13128851,Importatore 20 ha importato
13132679,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13133545,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13133545,Importatore 18 ha importato
13139242,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13140134,Importatore 24 ha importato
13140134,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13144903,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13145910,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13145910,Importatore 24 ha importato
13151447,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13152670,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13152670,Importatore 23 ha importato
13157262,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13158851,Importatore 20 ha importato
13158851,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13163074,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13164182,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13164182,Importatore 26 ha importato
13168973,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13170377,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13170377,Importatore 24 ha importato
13172748,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13173884,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13173884,Importatore 21 ha importato
13176300,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13177249,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13177249,Importatore 20 ha importato
13181633,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13182898,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13182898,Importatore 21 ha importato
13186395,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13187597,Importatore 23 ha importato
13187597,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13188955,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13190162,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13190162,Importatore 26 ha importato
13191998,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13192889,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13192889,Importatore 19 ha importato
13195767,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13197029,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13197029,Importatore 20 ha importato
13202452,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13203597,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13203597,Importatore 26 ha importato
13209050,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13210166,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13210166,Importatore 26 ha importato
13211906,Consumatore con id 9 ha acquistato da 39
13216608,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13217970,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13217970,Importatore 23 ha importato
13224324,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13225289,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13225289,Importatore 22 ha importato
13230323,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13231668,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13231668,Importatore 26 ha importato
13236873,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13237745,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13237745,Importatore 24 ha importato
13242053,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13243581,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13243581,Importatore 18 ha importato
13244826,Consumatore con id 7 ha acquistato da 38
13246355,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13248037,Importatore 23 ha importato
13248037,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13249559,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13250063,Consumatore con id 16 ha acquistato da 36
13250502,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13250502,Importatore 20 ha importato
13254963,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13255357,Consumatore con id 11 ha acquistato da 38
13256297,Importatore 22 ha importato
13256297,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13257189,Importatore 20 ha importato
13262104,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13263509,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13263509,Importatore 20 ha importato
13269166,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13270131,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13270131,Importatore 25 ha importato
13273144,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13274465,Importatore 25 ha importato
13274465,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13279735,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13280696,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13280696,Importatore 19 ha importato
13284893,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13285946,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13285946,Importatore 24 ha importato
13288827,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13289862,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13289862,Importatore 20 ha importato
13295547,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13296721,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13296721,Importatore 26 ha importato
13299858,Consumatore con id 17 ha acquistato da 40
13302219,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13303252,Importatore 26 ha importato
13303252,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13304759,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13305652,Importatore 18 ha importato
13305652,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13306998,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13308219,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13308219,Importatore 22 ha importato
13313781,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13315200,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13315200,Importatore 18 ha importato
13318012,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13319633,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13319633,Importatore 19 ha importato
13325627,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13326605,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13326605,Importatore 20 ha importato
13332046,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13332923,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13332923,Importatore 22 ha importato
13338710,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13339732,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13339732,Importatore 20 ha importato
13343573,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13344592,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13344592,Importatore 24 ha importato
13350486,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13351818,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13351818,Importatore 23 ha importato
13356226,Consumatore con id 6 ha acquistato da 40
13357264,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13358232,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13358232,Importatore 20 ha importato
13360962,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13361930,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13361930,Importatore 25 ha importato
13367393,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13369028,Importatore 21 ha importato
13369028,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13370545,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13371579,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13371579,Importatore 19 ha importato
13377452,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13378760,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13378760,Importatore 26 ha importato
13384725,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13386971,Importatore 26 ha importato
13386971,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13391564,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13393268,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13393268,Importatore 24 ha importato
13398487,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13399849,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13399849,Importatore 22 ha importato
13405759,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13406821,Importatore 19 ha importato
13406821,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13410245,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13411491,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13411491,Importatore 18 ha importato
13416459,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13417880,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13417880,Importatore 23 ha importato
13420974,Consumatore con id 15 ha acquistato da 41
13423608,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13424617,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13424617,Importatore 18 ha importato
13426016,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13427083,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13427083,Importatore 25 ha importato
13432015,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13433412,Importatore 23 ha importato
13433412,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13438045,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13438984,Importatore 20 ha importato
13438984,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13444188,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13445205,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13445205,Importatore 19 ha importato
13450426,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13451507,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13451507,Importatore 25 ha importato
13455255,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13457132,Importatore 21 ha importato
13457132,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13462846,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13463905,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13463905,Importatore 20 ha importato
13468434,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13469467,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13469467,Importatore 18 ha importato
13474333,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13476106,Importatore 22 ha importato
13476106,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13481490,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13482374,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13482374,Importatore 21 ha importato
13486090,Consumatore con id 13 ha acquistato da 39
13486684,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13487669,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13487669,Importatore 24 ha importato
13491877,Consumatore con id 14 ha acquistato da 38
13493576,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13494441,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13494441,Importatore 18 ha importato
13498318,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13499248,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13499248,Importatore 21 ha importato
13504074,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13505799,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13505799,Importatore 18 ha importato
13511180,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13512311,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13512311,Importatore 22 ha importato
13515229,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13516333,Consumatore con id 12 ha acquistato da 37
13516824,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13516824,Importatore 26 ha importato
13523126,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13524062,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13524062,Importatore 20 ha importato
13529347,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13530283,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13530283,Importatore 21 ha importato
13535244,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13536713,Consumatore con id 10 ha acquistato da 40
13538387,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13538387,Importatore 20 ha importato
13540396,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13541288,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13541288,Importatore 25 ha importato
13546903,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13547792,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13547792,Importatore 19 ha importato
13554315,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13556069,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13556069,Importatore 23 ha importato
13559259,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13560691,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13560691,Importatore 26 ha importato
13565734,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13566801,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13566801,Importatore 26 ha importato
13571821,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13572819,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13572819,Importatore 20 ha importato
13578544,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13581721,Importatore 26 ha importato
13581721,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13583990,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
13586075,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
13586075,Importatore 23 ha importato
